Keyword,Name,Layers,UValue (W/m2K),Trans Light (VT),Trans Total (SHGC),Trans Direct Solar,Cost per surface area (EGP/m2),,,,,,,,,,,
GLAZING ,Project internal glazing,3,2.178,0.738,0.682,0.595,1609.85,,,,,,,,,,,
GLAZING ,SageGlass Climatop Blue No Tint,3,0.687,0.357,0.248,0.192,946.97,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Building Data,,,,,,,,,,,,,,,,,,
Building number of zones:,312,,,,,,,,,,,,,,,,,
Building heated/cooled floor area (m2),17948.18,,,,,,,,,,,,,,,,,
Building volume (m3),97074.29,,,,,,,,,,,,,,,,,
Building external area (m2),30155.8,,,,,,,,,,,,,,,,,
Building area-weighted average U-value (W/m2K),1.137,,,,,,,,,,,,,,,,,
Building external surface area/Volume (m-1),0.311,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Activity Area Summary,,,,,,,,,,,,,,,,,,
Activity,Area (m2),,,,,,,,,,,,,,,,,
Generic Office Area,17948.18,,,,,,,,,,,,,,,,,
Total,17948.18,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,114629.7,,121116.6,,106467.9
Zone,Activity,Floor area (m2),Volume (m3),Heated?,Heating SetPoint Temperature (C),Cooled?,Cooling SetPoint Temperature (C),,,,,,,,,,,
2nd Floor plan - Zone 4,Generic Office Area,77.147,412.734,TRUE,22,TRUE,24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
,Infiltration,Outside,N/A,N/A,N/A,104.149,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,0,,,,
,Floor,First floor - Zone 8,82.835,Project internal floor,2.929,242.613,88.2,7306.047,0.1,0.17,0,180,TRUE,0,,0,,"35,299"
,Ceiling,Block 2 - Zone 1,2.928,Project internal floor_Reversed,2.929,8.5757,88.2,258.2496,0.17,0.1,180,0,TRUE,24.595,,24.595,,"1,248"
,Roof,Outside,79.906,Best roof,0.223,17.8229,240,19177.44,0.04,0.1,180,0,TRUE,12974.98,*,13754.06,*,"22,701"
,Partition,2nd Floor plan - Zone 69,62.675,Project partition,1.639,102.7459,22.5,1410.188,0.13,0.13,270,90,TRUE,0,,0,,"23,741"
,Partition,2nd Floor plan - Zone 7,18.803,Project partition,1.639,30.8246,22.5,423.0675,0.13,0.13,179.72,90,TRUE,0,,0,,"7,122"
,Partition,2nd Floor plan - Zone 5,20.002,Project partition,1.639,32.7902,22.5,450.045,0.13,0.13,179.72,90,TRUE,54.005,,58.506,,"7,577"
,Wall,Outside,49.22,Best wall,1.774,87.3206,143.164,7046.532,0.04,0.13,90,90,TRUE,6535.432,,6680.139,,"18,644"
,Wall,Outside,6.104,Best wall,1.774,10.829,143.164,873.8731,0.04,0.13,180,90,TRUE,810.489,,828.435,,"2,312"
,Wall,Outside,4.033,Best wall,1.774,7.1549,143.164,577.3804,0.04,0.13,0,90,TRUE,535.502,,547.359,,"1,528"
,Wall,Outside,1.363,Best wall,1.774,2.4181,143.164,195.1325,0.04,0.13,360,90,TRUE,180.979,,184.986,,516
,Partition,2nd Floor plan - Zone 3,39.513,Project partition,1.639,64.7754,22.5,889.0426,0.13,0.13,0,90,TRUE,106.685,,115.576,,"14,967"
,Glazing,Outside,13.265,SageGlass Climatop Blue No Tint,0.687,9.1131,0,0,0.061,0.293,90,90,FALSE,674.658,**,674.658,**,0
,,,,,,,,,,,,,,21897.3,,22868.3,,14325
Zone,Activity,Floor area (m2),Volume (m3),Heated?,Heating SetPoint Temperature (C),Cooled?,Cooling SetPoint Temperature (C),,,,,,,,,,,
2nd Floor plan - Zone 61,Generic Office Area,20.869,111.649,TRUE,22,TRUE,24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
,Infiltration,Outside,N/A,N/A,N/A,28.173,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,0,,,,
,Floor,First floor - Zone 87,8.434,Project internal floor,2.929,24.7021,88.2,743.8788,0.1,0.17,0,180,TRUE,0,,0,,"3,594"
,Floor,First floor - Zone 88,5.013,Project internal floor,2.929,14.6824,88.2,442.1466,0.1,0.17,0,180,TRUE,0,,0,,"2,136"
,Floor,First floor - Zone 84,9.656,Project internal floor,2.929,28.2812,88.2,851.6592,0.1,0.17,0,180,TRUE,0,,0,,"4,115"
,Ceiling,3rd floor plan - Zone 9,12.95,Project internal floor_Reversed,2.929,37.9289,88.2,1142.19,0.17,0.1,180,0,TRUE,108.78,,108.78,,"5,518"
,Ceiling,3rd floor plan - Zone 10,5.829,Project internal floor_Reversed,2.929,17.0724,88.2,514.1178,0.17,0.1,180,0,TRUE,48.964,,48.964,,"2,484"
,Ceiling,3rd floor plan - Zone 8,2.206,Project internal floor_Reversed,2.929,6.4611,88.2,194.5692,0.17,0.1,180,0,TRUE,18.53,,18.53,,940
,Ceiling,3rd floor plan - Zone 7,2.116,Project internal floor_Reversed,2.929,6.1975,88.2,186.6312,0.17,0.1,180,0,TRUE,17.774,,17.774,,902
,Wall,Outside,14.347,Best wall,1.774,25.4529,143.164,2053.974,0.04,0.13,270,90,TRUE,1904.995,,1947.175,,"5,434"
,Partition,2nd Floor plan - Zone 66,19.075,Project partition,1.639,31.2705,22.5,429.1876,0.13,0.13,180,90,TRUE,0,,0,,"7,225"
,Partition,2nd Floor plan - Zone 66,35.975,Project partition,1.639,58.9754,22.5,809.4376,0.13,0.13,90,90,TRUE,0,,0,,"13,627"
,Partition,2nd Floor plan - Zone 59,19.075,Project partition,1.639,31.2705,22.5,429.1876,0.13,0.13,0,90,TRUE,51.503,,55.794,,"7,225"
,Partition,2nd Floor plan - Zone 59,15.81,Project partition,1.639,25.918,22.5,355.725,0.13,0.13,270,90,TRUE,42.687,,46.244,,"5,989"
,Glazing,Outside,5.818,SageGlass Climatop Blue No Tint,0.687,3.997,0,0,0.061,0.293,270,90,FALSE,295.904,**,295.904,**,0
,,,,,,,,,,,,,,2489.1,,2539.2,,6250.5
Zone,Activity,Floor area (m2),Volume (m3),Heated?,Heating SetPoint Temperature (C),Cooled?,Cooling SetPoint Temperature (C),,,,,,,,,,,
2nd Floor plan - Zone 62,Generic Office Area,33.385,178.61,TRUE,22,TRUE,24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
,Infiltration,Outside,N/A,N/A,N/A,45.07,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,0,,,,
,Floor,First floor - Zone 95,2.218,Project internal floor,2.929,6.4962,88.2,195.6276,0.1,0.17,0,180,TRUE,0,,0,,945
,Floor,First floor - Zone 85,13.57,Project internal floor,2.929,39.7448,88.2,1196.874,0.1,0.17,0,180,TRUE,0,,0,,"5,783"
,Floor,First floor - Zone 88,9.549,Project internal floor,2.929,27.9678,88.2,842.2218,0.1,0.17,0,180,TRUE,0,,0,,"4,069"
,Floor,First floor - Zone 72,11.38,Project internal floor,2.929,33.3305,88.2,1003.716,0.1,0.17,0,180,TRUE,0,,0,,"4,849"
,Ceiling,3rd floor plan - Zone 25,2.145,Project internal floor_Reversed,2.929,6.2824,88.2,189.189,0.17,0.1,180,0,TRUE,18.018,,18.018,,914
,Ceiling,3rd floor plan - Zone 2,31.341,Project internal floor_Reversed,2.929,91.7937,88.2,2764.276,0.17,0.1,180,0,TRUE,263.264,,263.264,,"13,356"
,Ceiling,3rd floor plan - Zone 6,0.019,Project internal floor_Reversed,2.929,0.0556,88.2,1.6758,0.17,0.1,180,0,TRUE,0.16,,0.16,,8
,Ceiling,3rd floor plan - Zone 3,0.617,Project internal floor_Reversed,2.929,1.8071,88.2,54.4194,0.17,0.1,180,0,TRUE,5.183,,5.183,,263
,Ceiling,Block 6 - Zone 1,0.024,Project internal floor_Reversed,2.929,0.0703,88.2,2.1168,0.17,0.1,180,0,TRUE,0.202,,0.202,,10
,Roof,Outside,2.573,Best roof,0.223,0.5739,240,617.52,0.04,0.1,180,0,TRUE,417.799,*,442.885,*,731
,Partition,2nd Floor plan - Zone 46,26.569,Project partition,1.639,43.5557,22.5,597.8026,0.13,0.13,268.94,90,TRUE,71.736,,77.714,,"10,064"
,Partition,2nd Floor plan - Zone 66,24.716,Project partition,1.639,40.518,22.5,556.11,0.13,0.13,180,90,TRUE,0,,0,,"9,362"
,Wall,Outside,14.347,Best wall,1.774,25.4529,143.164,2053.974,0.04,0.13,90,90,TRUE,1904.995,,1947.175,,"5,434"
,Partition,2nd Floor plan - Zone 59,23.632,Project partition,1.639,38.741,22.5,531.72,0.13,0.13,90,90,TRUE,63.806,,69.124,,"8,952"
,Partition,2nd Floor plan - Zone 50,24.39,Project partition,1.639,39.9836,22.5,548.775,0.13,0.13,0.5,90,TRUE,65.853,,71.341,,"9,239"
,Wall,Outside,12.883,Best wall,1.774,22.8556,143.164,1844.382,0.04,0.13,270,90,TRUE,1710.605,,1748.481,,"4,880"
,Wall,Outside,0.818,Best wall,1.774,1.4512,143.164,117.1082,0.04,0.13,0,90,TRUE,108.614,,111.019,,310
,Glazing,Outside,5.818,SageGlass Climatop Blue No Tint,0.687,3.997,0,0,0.061,0.293,90,90,FALSE,295.904,**,295.904,**,0
,Glazing,Outside,4.562,SageGlass Climatop Blue No Tint,0.687,3.1341,0,0,0.061,0.293,270,90,FALSE,232.023,**,232.023,**,0
,,,,,,,,,,,,,,5158.2,,5282.5,,8360.2
Zone,Activity,Floor area (m2),Volume (m3),Heated?,Heating SetPoint Temperature (C),Cooled?,Cooling SetPoint Temperature (C),,,,,,,,,,,
2nd Floor plan - Zone 46,Generic Office Area,21.003,112.364,TRUE,22,TRUE,24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
,Infiltration,Outside,N/A,N/A,N/A,28.354,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,0,,,,
,Floor,First floor - Zone 95,23.324,Project internal floor,2.929,68.313,88.2,2057.177,0.1,0.17,0,180,TRUE,0,,0,,"9,939"
,Ceiling,3rd floor plan - Zone 2,0.027,Project internal floor_Reversed,2.929,0.0791,88.2,2.3814,0.17,0.1,180,0,TRUE,0.227,,0.227,,12
,Roof,Outside,23.296,Best roof,0.223,5.1961,240,5591.04,0.04,0.1,180,0,TRUE,3782.758,*,4009.894,*,"6,618"
,Partition,2nd Floor plan - Zone 89,25.207,Project partition,1.639,41.323,22.5,567.1576,0.13,0.13,270,90,TRUE,0,,0,,"9,548"
,Partition,2nd Floor plan - Zone 89,26.378,Project partition,1.639,43.2426,22.5,593.5051,0.13,0.13,180,90,TRUE,0,,0,,"9,992"
,Partition,2nd Floor plan - Zone 62,26.569,Project partition,1.639,43.5557,22.5,597.8026,0.13,0.13,88.94,90,TRUE,0,,0,,"10,064"
,Wall,Outside,16.835,Best wall,1.774,29.8668,143.164,2410.166,0.04,0.13,0.01,90,TRUE,2235.351,,2284.846,,"6,377"
,Partition,2nd Floor plan - Zone 89,2.57,Project partition,1.639,4.2131,22.5,57.825,0.13,0.13,328.04,90,TRUE,0,,0,,973
,Glazing,Outside,6.869,SageGlass Climatop Blue No Tint,0.687,4.719,0,0,0.061,0.293,0.01,90,FALSE,349.357,**,349.357,**,0
,,,,,,,,,,,,,,6367.7,,6644.3,,5652
Zone,Activity,Floor area (m2),Volume (m3),Heated?,Heating SetPoint Temperature (C),Cooled?,Cooling SetPoint Temperature (C),,,,,,,,,,,
2nd Floor plan - Zone 85,Generic Office Area,199.088,1006.94,TRUE,22,TRUE,24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
,Infiltration,Outside,N/A,N/A,N/A,254.09,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,0,,,,
,Floor,First floor - Zone 95,34.36,Project internal floor,2.929,100.636,88.2,3030.552,0.1,0.17,0,180,TRUE,0,,0,,"14,642"
,Floor,First floor - Zone 91,170.036,Project internal floor,2.929,498.0134,88.2,14997.18,0.1,0.17,0,180,TRUE,0,,0,,"72,459"
,Floor,First floor - Zone 90,0.677,Project internal floor,2.929,1.9828,88.2,59.7114,0.1,0.17,0,180,TRUE,0,,0,,288
,Floor,First floor - Zone 83,0.307,Project internal floor,2.929,0.8992,88.2,27.0774,0.1,0.17,0,180,TRUE,0,,0,,131
,Roof,Outside,205.37,Best roof,0.223,45.8073,240,49288.8,0.04,0.1,180,0,TRUE,33347.57,*,35349.93,*,"58,344"
,Partition,2nd Floor plan - Zone 84,190.602,Project partition,1.639,312.4623,22.5,4288.545,0.13,0.13,316.22,90,TRUE,514.625,,557.511,,"72,198"
,Partition,2nd Floor plan - Zone 89,136.795,Project partition,1.639,224.2541,22.5,3077.888,0.13,0.13,180,90,TRUE,0,,0,,"51,816"
,Partition,2nd Floor plan - Zone 89,91.833,Project partition,1.639,150.5459,22.5,2066.243,0.13,0.13,90.51,90,TRUE,0,,0,,"34,785"
,Partition,2nd Floor plan - Zone 89,40.06,Project partition,1.639,65.6721,22.5,901.3501,0.13,0.13,90,90,TRUE,0,,0,,"15,174"
,Wall,Outside,37.682,Best wall,1.774,66.8512,143.164,5394.706,0.04,0.13,270,90,TRUE,5003.416,,5114.201,,"14,273"
,Wall,Outside,24.86,Best wall,1.774,44.1038,143.164,3559.057,0.04,0.13,179.86,90,TRUE,3300.911,,3373.999,,"9,417"
,Wall,Outside,1.19,Best wall,1.774,2.1112,143.164,170.3652,0.04,0.13,170.36,90,TRUE,158.008,,161.507,,451
,Wall,Outside,1.178,Best wall,1.774,2.0899,143.164,168.6472,0.04,0.13,163.93,90,TRUE,156.415,,159.878,,446
,Wall,Outside,1.722,Best wall,1.774,3.055,143.164,246.5284,0.04,0.13,155.89,90,TRUE,228.647,,233.71,,652
,Wall,Outside,1.178,Best wall,1.774,2.0899,143.164,168.6472,0.04,0.13,147.86,90,TRUE,156.415,,159.878,,446
,Wall,Outside,1.153,Best wall,1.774,2.0455,143.164,165.0681,0.04,0.13,141.43,90,TRUE,153.095,,156.485,,437
,Wall,Outside,0.755,Best wall,1.774,1.3394,143.164,108.0888,0.04,0.13,136.61,90,TRUE,100.249,,102.469,,286
,Wall,Outside,11.704,Best wall,1.774,20.7639,143.164,1675.592,0.04,0.13,135,90,TRUE,1554.057,,1588.467,,"4,433"
,Wall,Outside,2.198,Best wall,1.774,3.8994,143.164,314.6745,0.04,0.13,128.77,90,TRUE,291.85,,298.313,,833
,Wall,Outside,1.779,Best wall,1.774,3.1561,143.164,254.6888,0.04,0.13,117.65,90,TRUE,236.216,,241.446,,674
,Wall,Outside,1.775,Best wall,1.774,3.149,143.164,254.1161,0.04,0.13,107.89,90,TRUE,235.685,,240.903,,672
,Wall,Outside,2.079,Best wall,1.774,3.6883,143.164,297.638,0.04,0.13,97.23,90,TRUE,276.05,,282.162,,787
,Wall,Outside,20.223,Best wall,1.774,35.8774,143.164,2895.206,0.04,0.13,90,90,TRUE,2685.21,,2744.666,,"7,660"
,Wall,Outside,41.453,Best wall,1.774,73.5413,143.164,5934.577,0.04,0.13,0,90,TRUE,5504.129,,5626.001,,"15,702"
,Glazing,Outside,15.729,SageGlass Climatop Blue No Tint,0.687,10.8058,0,0,0.061,0.293,270,90,FALSE,799.977,**,799.977,**,0
,Glazing,Outside,10.272,SageGlass Climatop Blue No Tint,0.687,7.0569,0,0,0.061,0.293,179.86,90,FALSE,522.434,**,522.434,**,0
,Glazing,Outside,0.32,SageGlass Climatop Blue No Tint,0.687,0.2198,0,0,0.061,0.293,170.36,90,FALSE,16.275,**,16.275,**,0
,Glazing,Outside,0.331,SageGlass Climatop Blue No Tint,0.687,0.2274,0,0,0.061,0.293,163.93,90,FALSE,16.835,**,16.835,**,0
,Glazing,Outside,0.541,SageGlass Climatop Blue No Tint,0.687,0.3717,0,0,0.061,0.293,155.89,90,FALSE,27.515,**,27.515,**,0
,Glazing,Outside,0.331,SageGlass Climatop Blue No Tint,0.687,0.2274,0,0,0.061,0.293,147.86,90,FALSE,16.835,**,16.835,**,0
,Glazing,Outside,0.357,SageGlass Climatop Blue No Tint,0.687,0.2453,0,0,0.061,0.293,141.43,90,FALSE,18.157,**,18.157,**,0
,Glazing,Outside,4.799,SageGlass Climatop Blue No Tint,0.687,3.2969,0,0,0.061,0.293,135,90,FALSE,244.077,**,244.077,**,0
,Glazing,Outside,0.725,SageGlass Climatop Blue No Tint,0.687,0.4981,0,0,0.061,0.293,128.77,90,FALSE,36.874,**,36.874,**,0
,Glazing,Outside,0.512,SageGlass Climatop Blue No Tint,0.687,0.3517,0,0,0.061,0.293,117.65,90,FALSE,26.04,**,26.04,**,0
,Glazing,Outside,0.515,SageGlass Climatop Blue No Tint,0.687,0.3538,0,0,0.061,0.293,107.89,90,FALSE,26.193,**,26.193,**,0
,Glazing,Outside,0.67,SageGlass Climatop Blue No Tint,0.687,0.4603,0,0,0.061,0.293,97.23,90,FALSE,34.076,**,34.076,**,0
,Glazing,Outside,8.361,SageGlass Climatop Blue No Tint,0.687,5.744,0,0,0.061,0.293,90,90,FALSE,425.241,**,425.241,**,0
,Glazing,Outside,17.303,SageGlass Climatop Blue No Tint,0.687,11.8872,0,0,0.061,0.293,0,90,FALSE,880.031,**,880.031,**,0
,,,,,,,,,,,,,,56993.1,,59482.1,,39812
Zone,Activity,Floor area (m2),Volume (m3),Heated?,Heating SetPoint Temperature (C),Cooled?,Cooling SetPoint Temperature (C),,,,,,,,,,,
2nd Floor plan - Zone 84,Generic Office Area,60.789,325.219,TRUE,22,TRUE,24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
,Infiltration,Outside,N/A,N/A,N/A,82.065,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,0,,,,
,Floor,First floor - Zone 95,0.236,Project internal floor,2.929,0.6912,88.2,20.8152,0.1,0.17,0,180,TRUE,0,,0,,101
,Floor,First floor - Zone 91,6.974,Project internal floor,2.929,20.4259,88.2,615.1068,0.1,0.17,0,180,TRUE,0,,0,,"2,972"
,Floor,First floor - Zone 90,59.149,Project internal floor,2.929,173.2397,88.2,5216.942,0.1,0.17,0,180,TRUE,0,,0,,"25,206"
,Floor,First floor - Zone 83,18.646,Project internal floor,2.929,54.6117,88.2,1644.577,0.1,0.17,0,180,TRUE,0,,0,,"7,946"
,Floor,Outside,2.515,Project external floor,0.246,0.6193,6.294,15.8294,0.1,0.17,0,180,TRUE,23.674,,24.539,,"1,072"
,Roof,Outside,87.566,Best roof,0.223,19.5314,240,21015.84,0.04,0.1,180,0,TRUE,14218.79,*,15072.56,*,"24,877"
,Partition,2nd Floor plan - Zone 89,14.201,Project partition,1.639,23.2803,22.5,319.5225,0.13,0.13,270.09,90,TRUE,0,,0,,"5,379"
,Partition,2nd Floor plan - Zone 85,190.602,Project partition,1.639,312.4623,22.5,4288.545,0.13,0.13,136.22,90,TRUE,0,,0,,"72,198"
,Partition,2nd Floor plan - Zone 63,63.199,Project partition,1.639,103.6049,22.5,1421.978,0.13,0.13,0.34,90,TRUE,170.637,,184.857,,"23,939"
,Partition,2nd Floor plan - Zone 83,44.742,Project partition,1.639,73.3475,22.5,1006.695,0.13,0.13,0,90,TRUE,120.803,,130.87,,"16,948"
,Wall,Outside,81.937,Best wall,1.774,145.3635,143.164,11730.43,0.04,0.13,180,90,TRUE,10879.59,,11120.49,,"31,037"
,Wall,Outside,79.072,Best wall,1.774,140.2807,143.164,11320.26,0.04,0.13,90,90,TRUE,10499.18,,10731.65,,"29,952"
,Wall,Outside,113.869,Best wall,1.774,202.0137,143.164,16301.94,0.04,0.13,316.02,90,TRUE,15119.53,,15454.3,,"43,132"
,Glazing,2nd Floor plan - Zone 89,118.222,Project internal glazing,2.178,257.4875,0,0,0.061,0.122,270.09,90,FALSE,0,**,0,**,0
,Glazing,2nd Floor plan - Zone 63,29.455,Project internal glazing,2.178,64.153,0,0,0.061,0.122,0.34,90,FALSE,397.643,**,397.643,**,0
,Glazing,Outside,34.203,SageGlass Climatop Blue No Tint,0.687,23.4975,0,0,0.061,0.293,180,90,FALSE,1739.565,**,1739.565,**,0
,Glazing,Outside,33.007,SageGlass Climatop Blue No Tint,0.687,22.6758,0,0,0.061,0.293,90,90,FALSE,1678.736,**,1678.736,**,0
,Glazing,Outside,47.532,SageGlass Climatop Blue No Tint,0.687,32.6545,0,0,0.061,0.293,316.02,90,FALSE,2417.478,**,2417.478,**,0
,,,,,,,,,,,,,,57265.6,,58952.7,,30070.3
Zone,Activity,Floor area (m2),Volume (m3),Heated?,Heating SetPoint Temperature (C),Cooled?,Cooling SetPoint Temperature (C),,,,,,,,,,,
2nd Floor plan - Zone 2,Generic Office Area,107.926,547.734,TRUE,22,TRUE,24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
,Infiltration,Outside,N/A,N/A,N/A,138.214,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,0,,,,
,Floor,First floor - Zone 1,107.926,Project internal floor,2.929,316.1013,88.2,9519.074,0.1,0.17,0,180,TRUE,0,,0,,"45,991"
,Roof,Outside,107.926,Best roof,0.223,24.0727,240,25902.24,0.04,0.1,180,0,TRUE,17524.81,*,18577.09,*,"30,661"
,Partition,2nd Floor plan - Zone 69,20.71,Project partition,1.639,33.9508,22.5,465.975,0.13,0.13,270,90,TRUE,0,,0,,"7,845"
,Partition,2nd Floor plan - Zone 69,55.045,Project partition,1.639,90.2377,22.5,1238.513,0.13,0.13,180,90,TRUE,0,,0,,"20,850"
,Partition,2nd Floor plan - Zone 3,57.225,Project partition,1.639,93.8115,22.5,1287.563,0.13,0.13,90.18,90,TRUE,154.508,,167.383,,"21,676"
,Wall,Outside,40.797,Best wall,1.774,72.3775,143.164,5840.662,0.04,0.13,0,90,TRUE,5417.026,,5536.969,,"15,453"
,Wall,Outside,5.123,Best wall,1.774,9.0887,143.164,733.4292,0.04,0.13,90,90,TRUE,680.232,,695.294,,"1,941"
,Wall,Outside,3.216,Best wall,1.774,5.7055,143.164,460.4154,0.04,0.13,270,90,TRUE,427.021,,436.476,,"1,218"
,Wall,Outside,0.954,Best wall,1.774,1.6925,143.164,136.5785,0.04,0.13,360,90,TRUE,126.672,,129.477,,361
,Partition,2nd Floor plan - Zone 57,39.24,Project partition,1.639,64.3279,22.5,882.9001,0.13,0.13,270,90,TRUE,105.948,,114.777,,"14,864"
,Glazing,Outside,13.069,SageGlass Climatop Blue No Tint,0.687,8.9784,0,0,0.061,0.293,0,90,FALSE,664.689,**,664.689,**,0
,Glazing,Outside,1.635,SageGlass Climatop Blue No Tint,0.687,1.1232,0,0,0.061,0.293,90,90,FALSE,83.156,**,83.156,**,0
,Glazing,Outside,0.409,SageGlass Climatop Blue No Tint,0.687,0.281,0,0,0.061,0.293,360,90,FALSE,20.802,**,20.802,**,0
,Glazing,Outside,0.818,SageGlass Climatop Blue No Tint,0.687,0.562,0,0,0.061,0.293,270,90,FALSE,41.603,**,41.603,**,0
,,,,,,,,,,,,,,25246.5,,26467.7,,16986.9
Zone,Activity,Floor area (m2),Volume (m3),Heated?,Heating SetPoint Temperature (C),Cooled?,Cooling SetPoint Temperature (C),,,,,,,,,,,
2nd Floor plan - Zone 53,Generic Office Area,93.629,500.917,TRUE,22,TRUE,24,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Element,Adjacent condition,Area-Nett (m2),Flow path,U-Value (W/K-m2),U-Value*Area (W/K),Km (KJ/m2-K),Km*Area (KJ/K),SROut (m2-K/W),SRIn (m2-K/W),Orientation (deg E of N),Slope (deg),Heavyweight?,Embodied Carbon (kgCO2),Embodied Carbon Flag,Equivalent CO2 (kgCO2),Equivalent CO2 Flag,Cost of Surface Finish (EGP)
,Infiltration,Outside,N/A,N/A,N/A,126.401,N/A,N/A,N/A,N/A,N/A,N/A,FALSE,0,,,,
,Floor,First floor - Zone 35,71.916,Project internal floor,2.929,210.6326,88.2,6342.992,0.1,0.17,0,180,TRUE,0,,0,,"30,646"
,Floor,First floor - Zone 30,27.108,Project internal floor,2.929,79.3958,88.2,2390.926,0.1,0.17,0,180,TRUE,0,,0,,"11,552"
,Floor,First floor - Zone 38,0.134,Project internal floor,2.929,0.3925,88.2,11.8188,0.1,0.17,0,180,TRUE,0,,0,,57
,Roof,Outside,99.158,Best roof,0.223,22.117,240,23797.92,0.04,0.1,180,0,TRUE,16101.08,*,17067.87,*,"28,170"
,Partition,2nd Floor plan - Zone 48,30.516,Project partition,1.639,50.0262,22.5,686.61,0.13,0.13,270,90,TRUE,82.393,,89.259,,"11,559"
,Partition,2nd Floor plan - Zone 69,50.685,Project partition,1.639,83.0902,22.5,1140.413,0.13,0.13,180,90,TRUE,0,,0,,"19,199"
,Partition,2nd Floor plan - Zone 69,11.064,Project partition,1.639,18.1377,22.5,248.94,0.13,0.13,90,90,TRUE,0,,0,,"4,191"
,Wall,Outside,9.685,Best wall,1.774,17.1821,143.164,1386.543,0.04,0.13,90,90,TRUE,1285.974,,1314.448,,"3,669"
,Partition,2nd Floor plan - Zone 54,38.15,Project partition,1.639,62.541,22.5,858.3751,0.13,0.13,90,90,TRUE,103.005,,111.589,,"14,451"
,Wall,Outside,38.182,Best wall,1.774,67.7383,143.164,5466.288,0.04,0.13,0,90,TRUE,5069.806,,5182.061,,"14,463"
